Status,Status,Commit Hash,Message,Notes,Problem
,,97b0687501,Merge #18393: tests: Don't assume presence of __builtin_mul_overflow(…) in MultiplicationOverflow(…) fuzzing harness,,FALSE
,,ac579ada7e,Merge #18278: interfaces: Describe and follow some code conventions,,FALSE
,,98fbb2a184,"Merge #17720: test: add unit test for non-standard ""scriptsig-not-pushonly"" txs",,FALSE
,,5236b2e267,"Merge #18417: tests: Add fuzzing harnesses for functions in addrdb.h, net_permissions.h and timedata.h",,FALSE
,,5b4a9f4bdf,Merge #18342: doc: Add fuzzing quickstart guides for libFuzzer and afl-fuzz,,FALSE
,,3f5107d008,"Merge #18423: tests: Add fuzzing harness for classes/functions in blockfilter.h. Add integer {de,}serialization fuzzing.",,FALSE
,,baa72cd9a2,Merge #18331: build: Use git archive as source tarball,,FALSE
,,244e88e6b5,Merge #18402: gui: display mapped AS in peers info window,,FALSE
,,3e50fdbe4e,Merge #18395: scripts: add PE dylib checking to symbol-check.py,,FALSE
,,60a39a96fc,Merge #18425: releases: Update with new Windows code signing certificate,,FALSE
,,7c94225026,Merge #18430: ci: Only clone bitcoin-core/qa-assets when fuzzing,,FALSE
,,2e97d80017,Merge #18134: Replace std::to_string with locale-independent alternative,,FALSE
,,d8ce27ff9f,Merge #18397: build: Fix libevent linking for bench_bitcoin binary,,FALSE
,,e99ca783cd,Merge #18429: build: remove double LIBBITCOIN_SERVER from bench-Makefile,,FALSE
,,f3a91ab0ed,Merge #18438: ci: Use Homebrew addon on native macOS,,FALSE
Done (Merged to dashpay),,23991ee53a,"Merge #15600: lockedpool: When possible, use madvise to avoid including sensitive information in core dumps",,FALSE
Done (Merged to dashpay),,94d3063c93,Merge #18412: script: fix SCRIPT_ERR_SIG_PUSHONLY error string,,FALSE
,,694f4cbd78,Merge #18312: wallet: remove deprecated fee bumping by totalFee,,FALSE
,,7f9dedb22d,Merge #18441: ci: Remove misplaced comments from folded block scalar,,FALSE
,,0dc6218c79,Merge #18270: util: Fail to parse whitespace-only strings in ParseMoney(...) (instead of parsing as zero),,FALSE
,,e3154aacf4,Merge #18445: tests: Add fuzzing harnesses for functions/classes in chain.h and protocol.h,,FALSE
Done (Merged to dashpay),,54646167db,Merge #18388: Make VerifyWitnessProgram use a Span stack,,FALSE
,,b53af72b82,Merge #18416: util: Limit decimal range of numbers ParseScript accepts,,FALSE
,,7eed413e72,Merge #18398: rpc: fix broken RPCExamples for waitforblock(height),,FALSE
,,bdc2644b72,Merge #18107: build: Add cov_fuzz target,,FALSE
,,210b533a11,Merge #18447: test: Add coverage for script parse error in ParseScript,,FALSE
,,f2c416bcf5,Merge #16995: Fix gcc 9 warnings,,FALSE
,,1277ca401a,Merge #18415: scripts: add MACHO tests to test-security-check.py,,FALSE
,,1668c80bdc,Merge #18449: util: Remove unused itostr,,FALSE
,,6b4f182806,Merge #18444: RPC: Remove final comma for last entry of fixed-size arrays/objects in RPCResult,,FALSE
,,27a82d347e,Merge #18459: rpc: remove unused getbalances() code,,FALSE
,,6cfb3dbbdb,Merge #18391: doc: Update init and reduce-traffic docs for -blocksonly,,FALSE
,,5f9cd62f33,"Merge #18455: tests: Add fuzzing harness for functions/classes in flatfile.h, merkleblock.h, random.h, serialize.h and span.h",,FALSE
Done (Merged to dashpay),,6a11d9e330,Merge #18433: serialization: prevent int overflow for big Coin::nHeight,,FALSE
,,7e1fc03b18,Merge #18334: test: Add basic test for BIP 37,,FALSE
,,965c0c37d5,Merge #18420: test: listsinceblock block height checks,,FALSE
,,f2880e21ef,Merge #18160: gui: Avoid Wallet::GetBalance in WalletModel::pollBalanceChanged,,FALSE
,,9a2b5f22c1,Merge #18338: Fix wallet unload race condition,,FALSE
,,d52ba21dff,Merge #18481: test: add BIP37 'filterclear' test to p2p_filter.py,,FALSE
,,72ef366564,Merge #18472: test: Remove unsafe BOOST_TEST_MESSAGE,,FALSE
,,d2db25233c,Merge #18474: test: check that peer is connected when calling sync_*,,FALSE
,,eb773f1063,Merge #18486: doc: Explain new test logging,,FALSE
,,67a72466e1,Merge #18247: test: Wait for both veracks in add_p2p_connection,,FALSE
,,b97e3a7349,Merge #18477: ci: Use Focal for fuzzers,,FALSE
,,41fa2926d8,Merge #18492: qt: Translations update pre-branch,,FALSE
,,5c1ba3a10a,Merge #18358: util: fix compilation with mingw-w64 7.0.0,,FALSE
,,6bdd515ccf,Merge #16923: wallet: Handle duplicate fileid exception,,FALSE
,,b83565625e,Merge #18500: chainparams: Bump assumed valid hash,,FALSE
,,ff53433fe4,Merge #18494: test: replace (send_message + sync_with_ping) with send_and_ping,,FALSE
,,0d71395848,Merge #18464: doc: block-relay-only vs blocksonly,,FALSE
Done (Merged to dashpay),,dce6f3b29b,Merge #18383: refactor: Check for overflow when calculating sum of tx outputs,,FALSE
,,6ec42df32b,Merge #18426: scripts: previous_release: improve behaviour on failed download,,FALSE
,P_Staged (merged to Pasta local repo),d478595fad,Merge #18382: doc: note the costs of fetching all pull requests,,FALSE
,,be60e37e40,Merge #18505: doc: Update webchat URLs in README.md,,FALSE
,,08c4994969,Merge #18503: init: Replace URL_WEBSITE with PACKAGE_URL,,FALSE
Done (Merged to dashpay),,f0d6487e29,Merge #18513: doc: fix git add argument,,FALSE
,,e35e118656,Merge #18508: RPC: Fix more formatting nits,,FALSE
,,c8971547d9,Merge #18499: rpc: Make rpc documentation not depend on call-time rpc args,,FALSE
,,4839560ee1,Merge #18407: tests: Add proof-of-work fuzzing harness,,FALSE
,,a3b61cf641,Merge #18509: fuzz: Avoid running over all inputs after merging them,,FALSE
,,490ae0e87b,Merge #18520: test: remaining replacements of (send_message+sync_with_ping) with send_and_ping,,FALSE
,,16b6d3422b,Merge #18519: fuzz: Extend script fuzz test,,FALSE
,,e16da90d95,Merge #18518: fuzz: Extend descriptor fuzz test,,FALSE
,P_Staged (merged to Pasta local repo),94fd4a56ed,Merge #18496: test: remove redundant sync_with_ping after add_p2p_connection,,FALSE
,,4830077494,Merge #18510: fuzz: Add CScriptNum::getint coverage,,FALSE
,,96a30b98c9,Merge #18528: build: create test_fuzz library from src/test/fuzz/fuzz.cpp,,FALSE
,,cf21293ef7,Merge #18515: test: add BIP37 remote crash bug [CVE-2013-5700] test to p2p_filter.py,,FALSE
,,516ebe8a62,Merge #18514: test: remove rapidcheck integration and tests,,FALSE
,,adac12ae73,Merge #18506: net: Hardcoded seeds update for 0.20,,FALSE
,,299544f9c5,Merge #18534: test: skip backwards compat tests if not compiled with wallet,,FALSE
,,fdeb445a34,Merge #18524: refactor: drop boost::signals2 in validationinterface,,FALSE
,,425a7f900e,Merge #18516: test: relax bumpfee dust_to_fee txsize an extra vbyte,,FALSE
,,c0b389b335,Merge #18484: rpc: Correctly compute redeemScript from witnessScript for signrawtransaction,,FALSE
,,54d5ba3d9c,Merge #18540: test: wallet_bumpfee assertion fixup,,FALSE
,,75021e80ee,Merge #18487: rpc: Fix rpcRunLater race in walletpassphrase,,FALSE
,,c31bcaf203,Merge #18458: net: Add missing cs_vNodes lock,,FALSE
,,c5966a87d1,Merge #18192: Bugfix: Wallet: Safely deal with change in the address book,,FALSE
,,abc145c9a4,Merge #18543: test: Use one node to avoid a race due to missing sync in rpc_signrawtransaction,,FALSE
,,d12568e2f8,Merge #18549: qt: Fix Window -> Minimize menu item,,FALSE
,,63dad67348,Merge #18546: Bugfix: Wallet: Safely deal with change in the address book [part 2],,FALSE
,,1b151e3ffc,Merge #18532: rpc: Avoid initialization-order-fiasco on static CRPCCommand tables,,FALSE
,,1f70185a80,Merge #18551: Do not clear validationinterface entries being executed,,FALSE
Done (Merged to dashpay),,b3c3d9a518,Merge #18558: build: Fix boost detection for arch armv7l,,FALSE
,,2392566284,Merge #18563: test: Fix unregister_all_during_call cleanup,,FALSE
,,bfef72d0fb,"Merge #18565: tests: Add fuzzing harnesses for classes/functions in policy/fees.h, checkqueue.h and cuckoocache.h. Add fuzzing coverage.",,FALSE
,,4c59236376,Merge #18533: scripted-diff: Replace strCommand with msg_type,,FALSE
,,3410fe6887,Merge #18521: fuzz: Add process_messages harness,,FALSE
,,661bd5dea3,"Merge #18363: tests: Add fuzzing harness for HTTPRequest, libevent's evhttp and related functions",,FALSE
,,dcef5ad6ec,Merge #18562: ci: Run unit tests sequential once,,FALSE
,,87374d80a7,Merge #18566: test: Set -use_value_profile=1 when merging fuzz inputs,,FALSE
,,1ae366ecb0,Merge #18569: ci: Add big endian native s390x build,,FALSE
,,081dcbde66,Merge #18561: test: Properly raise FailedToStartError when rpc shutdown before warmup finished,,FALSE
,,405713d00f,Merge #18529: Add fuzzer version of randomized prevector test,,FALSE
,,d486991aa5,Merge #18295: scripts: add MACHO lazy bindings check to security-check.py,,FALSE
Done (Merged to dashpay),,2b9a4a1332,Merge #18577: doc: Correct scripted-diff example link,,FALSE
,,29893ec875,"Merge #18454: net: Make addr relay mockable, add test",,FALSE
,,3347ca4881,Merge #18526: Remove PID file at the very end,,FALSE
,,a840dab2a5,"Merge #18541: rpc: Make verifychain default values static, not depend on global args",,FALSE
DNM (Did Not Merge),,004b0e1b92,build: Bump version to 0.20.0,,FALSE
DNM (Did Not Merge),,cd0c998905,doc: Update manpages pre-rc1,,FALSE
DNM (Did Not Merge),,cd1f5bf1db,qt: Update translations pre-rc1,,FALSE
,,fb5b098598,Merge #18748: [0.20] rc2 Backports,,FALSE
,,5747c4ca1b,Merge #18945: build: Ensure source tarball has leading directory name (0.20),,FALSE
,,7d87ba0e02,travis: Remove valgrind,,FALSE
,,aa7c6858e6,travis: Remove s390x,,FALSE
,,17bdf2afae,Merge #18973: [0.20] Final backports for rc2,,FALSE
DNM (Did Not Merge),,0793eca3a6,qt: Pre-rc2 translations update,,FALSE
DNM (Did Not Merge),,6f7f94a276,build: Bump RC to rc2,,FALSE
,,60e8e74d10,Merge #19138: doc: Merge 0.20.0 release notes from wiki,,FALSE
DNM (Did Not Merge),,808c8d15fe,build: Set rc to 0 for -final,,FALSE
DNM (Did Not Merge),,a62f0ed64f,doc: Manpages update pre-final,,FALSE
,,e42c959c1d,"Merge #19019: [0.20] Fix GBT: Restore ""!segwit"" and ""csv"" to ""rules"" key",,FALSE
,,cd32134bda,Merge #19170: [0.20] Add missing QPainterPath include,,FALSE
,,01c563708f,Merge #19224: [0.20] Backports,,FALSE
DNM (Did Not Merge),,2f6c7c0f6f,Merge #19482: doc: move-only release notes for 0.20.1,,FALSE
,,f61398a978,Merge #19524: [0.20] Backport #19517 - Increment input value sum only once per UTXO in decodepsbt,,FALSE
,,8b40937493,qt: Fix QFileDialog for static builds,,FALSE
DNM (Did Not Merge),,cd34ff5464,build: Bump version to 0.20.1rc1,,FALSE
DNM (Did Not Merge),,5e21c55ef0,doc: Regenerate man pages for 0.20.1rc1,,FALSE
DNM (Did Not Merge),,cac7a9809a,qt: Translation update for 0.20.1rc1,,FALSE
DNM (Did Not Merge),,58feb9ecb6,doc: Add changelog and authors to release notes for 0.20.1,,FALSE
,,6acb21e724,Merge #19612: [0.20] lint: fix shellcheck URL in CI install,,FALSE
