Status,Status,Commit Hash,Message,Notes,Problem
DNM (Did Not Merge),,3762ac127,Make signrawtransaction accept P2SH-P2WSH redeemscripts,,FALSE
DNM (Did Not Merge),,51093478c,qt: Pre-rc4 translations update,,FALSE
DNM (Did Not Merge),,a8e62a842,doc: Update release notes from wiki for rc3,,FALSE
DNM (Did Not Merge),,4b4d7eb25,doc: Remove note about temporary file from release notes,,FALSE
Done (Merged to dashpay),,b0f692f81,[depends] Allow depends system to support armv7l,12474,FALSE
DNM (Did Not Merge),,5d41110c7,doc: Clear out release notes post-0.16.0,,FALSE
Done (Merged to dashpay),,01f931b92,test: Add missing signal.h header,12447,FALSE
DNM (Did Not Merge),,ea2e39fd2,qt: Remove faulty and unnecessary en_US translation,,FALSE
Done (Merged to dashpay),,a17fecfdf,Merge #12518: [0.16]  Bump leveldb subtree,12451,FALSE
DNM (Did Not Merge),,72a3290c9,Merge #12585: [0.16] depends: Switch to downloading expat from GitHub,,FALSE
DNM (Did Not Merge),,60086ddc3,Merge #12637: backport: #12556 fix version typo in getpeerinfo RPC call help,backported 12556,FALSE
DNM (Did Not Merge),,46ca8f383,Merge #12648: [0.16] test: Update trusted git root,,FALSE
DNM (Did Not Merge),,845838c44,Merge #12636: backport: #11995 Fix Qt build with Xcode 9,merged 11995,FALSE
DNM (Did Not Merge),,9ea62a3dc,Merge #13049: [0.16] qa: Backports,backported each individually,FALSE
,P_Staged (merged to Pasta local repo),feba12fe8,Merge #12967: [0.16] Backports,,FALSE
,P_Staged (merged to Pasta local repo),5d8de7625,wallet: Exit SyncMetaData if there are no transactions to sync,13265,FALSE
,P_Staged (merged to Pasta local repo),50b2c9e0d,Merge #13253: [0.16] Further Backports,,FALSE
,,bfd1e9233,Merge #13317: [0.16.1] Remaining backports,,FALSE
DNM (Did Not Merge),,07fb2a6e1,Merge #13319: [0.16.1] gui: Backport bech32 checkbox,dep 11167,FALSE
DNM (Did Not Merge),,b42c35508,qt: Pre-rc1 transifex pull,,FALSE
DNM (Did Not Merge),,81bc9829c,build: Bump version to 0.16.1,,FALSE
DNM (Did Not Merge),,224a41d1f,Merge #13336: [0.16.1] doc: Bump to Ubuntu Bionic 18.04 in build-windows.md,,FALSE
DNM (Did Not Merge),,afc115d75,doc: Add commits and authors to release notes for rc1,,FALSE
DNM (Did Not Merge),,4ea3e8ef0,qt: Periodic translations update,,FALSE
DNM (Did Not Merge),,dac5d68fc,doc: Last-minute edits to 0.16.1 release notes,,FALSE
,P_Staged (merged to Pasta local repo),dac5374cc,Merge #13455: [0.16.2] Backports,,FALSE
,P_Staged (merged to Pasta local repo),7f27af22b,Merge #13644: 0.16: Remaining backports for 0.16.2,,FALSE
,P_Staged (merged to Pasta local repo),20461fc27,Fix that CWallet::AbandonTransaction would only traverse one level,13652,FALSE
DNM (Did Not Merge),,7649da358,Merge #13678: build: Bump version to 0.16.2,,FALSE
DNM (Did Not Merge),,08ca31441,doc: Fill in changelog and credits in release notes,,FALSE
DNM (Did Not Merge),,2848aa808,Merge #13703: 0.16.2: [doc] Bump manpages,,FALSE
DNM (Did Not Merge),,856151502,doc: Clean out release notes after 0.16.2,,FALSE
,,6518bcd56,"Merge #13797: [0.16] bitcoinconsensus: invalid flags should be set to bitcoinconsensus_error type, add test cases covering bitcoinconsensus error codes",,FALSE
,,b64f02fcf,Merge #13796: [0.16] Make signrawtransaction give an error when amount is needed but missing,,FALSE
,,9e116a6f8,Merge #13852: [0.16] doc: correct the help output for -prune,,FALSE
,,696b936aa,Merge #14249: [0.16] Fix crash bug with duplicate inputs within a transaction,,FALSE
DNM (Did Not Merge),,86e2f1d4b,build: Bump version to 0.16.3,,FALSE
DNM (Did Not Merge),,a0f4ff608,doc: 0.16.3 release notes,,FALSE
DNM (Did Not Merge),,49e34e288,doc: Update manpages for 0.16.3,,FALSE
DNM (Did Not Merge),,f56c00b23,doc: Clean out release notes after release,,FALSE
