Status,Status,Commit Hash,Message,Notes,Problem
Done (Merged to dashpay),,b78f6c61c,Merge #15258: Scripts and tools: Fix devtools/copyright_header.py to always honor exclusions,,FALSE
,M_Staged (merged to Munky local repo),5e0c0fd62,Merge #15254: Trivial: fixup a few doxygen comments,,FALSE
,,d6e700e40,Merge #15248: rpc: Compile on GCC4.8,,FALSE
,,7275365c9,Merge #14987: RPCHelpMan: Pass through Result and Examples,,FALSE
Done (Merged to dashpay),,2d790e82c,Merge #14929: net: Allow connections from misbehavior banned peers,,FALSE
,,72ca72e63,Merge #14711: Remove uses of chainActive and mapBlockIndex in wallet code,,FALSE
Done (Merged to dashpay),,29396bd66,Merge #15270: Pull leveldb subtree,,FALSE
,M_Staged (merged to Munky local repo),bd8bda161,Merge #15243: [doc] add notes on release notes,,FALSE
,,a47319dad,Merge #15159: [RPC] Remove lookup to UTXO set from GetTransaction,,FALSE
,M_Staged (merged to Munky local repo),04226f870,Merge #15279: wallet: Clarify rescanblockchain doc,,FALSE
,M_Staged (merged to Munky local repo),77339e5c2,"Merge #15163: Correct units for ""-dbcache"" and ""-prune""",,FALSE
Done (Merged to dashpay),,9553102c3,Merge #15043: test: Build fuzz targets into seperate executables,,FALSE
,M_Staged (merged to Munky local repo),bb36f5e24,Merge #15276: travis: Compile once on trusty,,FALSE
,,cb77dc820,Merge #15292: Remove 'boost::optional'-related false positive -Wmaybe-uninitialized warnings on GCC compiler,Does not seem to have any changes,FALSE
DNM (Did Not Merge),,37d09b251,Merge #15275: Add gitian PGP key for hebasto,,FALSE
,B_Staged (merged to Pravin local repo),b9d3df8bc,Merge #15176: docs: Get rid of badly named readme,,FALSE
,B_Staged (merged to Pravin local repo),a0d657bd3,Merge #15272: doc: correct logging return type and RPC example,,FALSE
,K_Staged (merged to Kitty local repo),36aeb43c0,Merge #15246: qa: Add tests for invalid message headers,,FALSE
,M_Staged (merged to Munky local repo),7c09e209e,Merge #15225: GUI: Change the receive button to respond to keypool state changing,,FALSE
,,4d661baf1,Merge #15244: gdb attaching to process during tests has non-sudo solution,Does not seem to have any changes,FALSE
,,252fd15ad,Merge #13926: [Tools] bitcoin-wallet - a tool for creating and managing wallets offline,,FALSE
Done (Merged to dashpay),,efb6ddef9,Merge #11911: Free BerkeleyEnvironment instances when not in use,,FALSE
,,4b6673d38,Merge #15299: Fix assertion in CKey::SignCompact,,FALSE
,,3b19d8e34,Merge #14372: msvc: build secp256k1 and leveldb locally,,FALSE
,,cb35f1d30,"Merge #15301: tests: When testing with --usecli, unify RPC arg to cli arg conversion and handle dicts and lists",,FALSE
,B_Staged (merged to Pravin local repo),3e38d4087,Merge #15235: Do not import private keys to wallets with private keys disabled,,FALSE
,B_Staged (merged to Pravin local repo),5c99bb004,Merge #15247: qa: Use wallet to retrieve raw transactions,,FALSE
,,2c0867a18,Merge #15308: build: Restore compatibility with older boost,,FALSE
,,b3a715301,Merge #15303: travis: Remove unused FUNCTIONAL_TESTS_CONFIG,,FALSE
,,6e6b859f8,Merge #15263: Descriptor expansions only need pubkey entries for PKH/WPKH,,FALSE
,K_Staged (merged to Kitty local repo),2fbf6a57d,Merge #15330: test: Fix race in p2p_invalid_messages,,FALSE
,,64127b309,Merge #15280: gui: Fix shutdown order,,FALSE
Done (Merged to dashpay),,424327e1a,Merge #15324: test: Make bloom tests deterministic,,FALSE
Done (Merged to dashpay),,ebc6542d9,Merge #15322: wallet: Add missing cs_db lock,,FALSE
,,6a5feb7d8,Merge #15325: msvc: Fix silent merge conflict between #13926 and #14372,,FALSE
,,70d06eb85,"Merge #15328: travis: Revert ""Run extended tests once daily""",,FALSE
,,cf8aa5c76,Merge #15339: qt: Pre-0.18 split-off translations update,,FALSE
,M_Staged (merged to Munky local repo),76deb3055,Merge #12255: Update bitcoin.service to conform to init.md,,FALSE
Done (Merged to dashpay),,bfbe42585,Merge #15345: net: Correct comparison of addr count,,FALSE
,,452acee4d,Merge #15266: memory: Construct globals on first use,,FALSE
,,e50853501,Merge #15347: Fix build after pr 15266 merged,,FALSE
,,bbdcc0b0f,Merge #15342: Suggested wallet code cleanups from #14711,,FALSE
,,fc21bb4e3,Merge #15245: remove deprecated mentions of signrawtransaction from fundraw help,,FALSE
,,3a573fd46,Merge #14922: windows: Set _WIN32_WINNT to 0x0601 (Windows 7),,FALSE
Done (Merged to dashpay),,30e799a5f,Merge #15297: wallet: Releases dangling files on BerkeleyEnvironment::Close,,FALSE
,,9b63c436a,"Merge #15203: Fix issue #9683 ""gui, wallet: random abort (segmentation fault)",,FALSE
,,9e7f8f6c8,Merge #15327: tests: Make test updatecoins_simulation_test deterministic,,FALSE
,,baf125b31,Merge #15332: [Docs] Small updates to getrawtransaction description,,FALSE
,B_Staged (merged to Pravin local repo),5029e94f8,Merge #14519: tests: add utility to easily profile node performance with perf,,FALSE
,B_Staged (merged to Pravin local repo),645a1264f,Merge #15351: Update linearize-hashes.py,,FALSE
,,ddae781a0,Merge #15349: travis: Only exit early if compilation took longer than 30 min,,FALSE
,M_Staged (merged to Munky local repo),12a910c94,Merge #15091: GUI: fix model overlay header sync,,FALSE
,,1a6036978,Merge #15354: doc: Add missing bitcoin-wallet tool manpages,,FALSE
,,5cdb82111,Merge #15321: doc: Add cs_main lock annotations for mapBlockIndex,,FALSE
,M_Staged (merged to Munky local repo),72d34c0ed,Merge #15343: [doc] netaddress: Make IPv4 loopback comment more descriptive,,FALSE
,M_Staged (merged to Munky local repo),d83d60794,Merge #15350: qa: Drop RPC connection if --usecli,,FALSE
,,1933e38c1,Merge #14667: Add deriveaddresses RPC util method,,FALSE
,,9127bd7ab,Merge #14491: Allow descriptor imports with importmulti,,FALSE
Done (Merged to dashpay),,b9b26d9c3,Merge #14897: randomize GETDATA(tx) request order and introduce bias toward outbound,,FALSE
Done (Merged to dashpay),,6fc656a41,"Merge #14242: Avoid triggering undefined behaviour (std::memset(nullptr, 0, 0)) if an invalid string is passed to DecodeSecret(...)",,FALSE
Done (Merged to dashpay),,30495d1e7,Merge #15201: net: Add missing locking annotation for vNodes. vNodes is guarded by cs_vNodes.,,FALSE
,,020695660,Merge #15365: wallet: Add lock annotation for mapAddressBook,,FALSE
,,1477933f2,Merge #15370: test_runner: Remove unused --force option,,FALSE
,,d5dbb45bd,Merge #15314: [Doc] update release notes for changes up to cb35f1d,,FALSE
,,294549242,Merge #15357: rpc: Don't ignore `-maxtxfee` when wallet is disabled,,FALSE
,,6f4e0d154,Merge #15226: Allow creating blank (empty) wallets (alternative),,FALSE
Done (Merged to dashpay),,e84e0d4b5,Merge #15337: rpc: Fix for segfault if combinepsbt called with empty inputs,,FALSE
,,ff9e19721,Merge #15380: trivial: correct parameter name in comments,,FALSE
,,ad039aa0d,Merge #15373: Move ParseConfirmTarget from rpc/mining to rpc/util,,FALSE
,,1bc149d05,Merge #15353: docs: Minor textual improvements in translation_strings_policy.md,,FALSE
,,65435701e,Merge #15358: util: Add SetupHelpOptions(),,FALSE
,,03732f864,Merge #14543: [QA] minor p2p_sendheaders fix of height in coinbase,,FALSE
,,d8794a78a,Merge #13787: Test for Windows encoding issue,,FALSE
,,7d3f25531,Merge #15153: gui: Add Open Wallet menu,,FALSE
,,ea022d9fd,Merge #15378: tests: Added missing tests for RPC wallet errors,,FALSE
,,d73918447,Merge #15216: Scripts and tools: Replace script name with a special parameter,,FALSE
,,029d28a7a,Merge #15238: [QA] remove some magic mining constants in functional tests,,FALSE
,,0d1160e42,Merge #14918: RPCHelpMan: Check default values are given at compile-time,,FALSE
,,cbe7efe9e,Merge #15389: Remove unnecessary const_cast,,FALSE
,,9c4a90040,Merge #15390: [wallet-tool] Close bdb when flushing wallet,,FALSE
,,9c93f5d9f,Merge #15334: wallet: Log absolute paths for the wallets,,FALSE
,,2452c6cc0,Merge #14978: Factor out PSBT utilities from RPCs for use in GUI code; related refactoring.,partial,FALSE
,,38989ab03,Merge #15183: [Qt]: fixes m_assumed_blockchain_size variable value,,FALSE
,,e3b1c7a9d,Merge #15407: msvc: Fix silent merge conflict between #13926 and #14372 part II,,FALSE
,P_Staged (merged to Pasta local repo),9b1df4ba0,Merge #15388: [build] Makefile.am: add rule for src/bitcoin-wallet,,FALSE
,Vlad_Staged (staged to Vladimir local repo),758c6d784,"Merge #15063: GUI: If BIP70 is disabled, attempt to fall back to BIP21 parsing",,FALSE
Done (Merged to dashpay),,3b33cbc2b,Merge #15393: build: Bump minimum Qt version to 5.5.1,,FALSE
,,b7456e6bf,Merge #15195: gui: Add Close Wallet action,,FALSE
Done (Merged to dashpay),,cd8ca8be3,Merge #14626: Select orphan transaction uniformly for eviction,,FALSE
,,3facd9fdc,Merge #14481: Add P2SH-P2WSH support to listunspent RPC,,FALSE
,Vlad_Staged (staged to Vladimir local repo),642bd7bbe,Merge #15411: travis: Combine --disable-bip70 into existing job,,FALSE
Done (Merged to dashpay),,31f7c6dd2,Merge #15295: fuzz: Add test/fuzz/test_runner.py and run it in travis,,FALSE
,,33480c636,Merge #15285: build: Prefer Python 3.4 even if newer versions are present on the system,,FALSE
,,8d0ec7480,Merge #14021: Import key origin data through descriptors in importmulti,,FALSE
,,c576979b7,Merge #14075: Import watch only pubkeys to the keypool if private keys are disabled,,FALSE
,,4d2767c22,"Merge #15413: tests: Add missing cs_main locks required when accessing pcoinsdbview, pcoinsTip or pblocktree",,FALSE
,,bf3677a6b,Merge #15405: [build] AppVeyor: clean cache when build configuration changes,,FALSE
,,eca1273c3,"Merge #15383: [rpc] mining: Omit uninitialized currentblockweight, currentblocktx",,FALSE
,,95801902b,Merge #15391: Add compile time verification of assumptions we're currently making implicitly/tacitly,,FALSE
Done (Merged to dashpay),,743c2f461,Merge #15399: fuzz: Script validation flags,,FALSE
,P_Staged (merged to Pasta local repo),f9d50e83e,Merge #15410: test: txindex: interrupt threadGroup before calling destructor,,FALSE
,,d5b929c81,Merge #13932: Additional utility RPCs for PSBT,,FALSE
,,f60d029a2,Merge #15368: Descriptor checksums,,FALSE
,,e9c190044,Merge #15398: msvc: add rapidcheck property tests,,FALSE
,,2d0337992,Merge #15426: [Doc] importmulti: add missing description of keypool option,,FALSE
,,4064d048d,Merge #15425: [Doc] add missing newline to listunspent help for witnessScript,,FALSE
,,b72c787dc,Merge #15431: msvc: scripted-diff: Remove NDEBUG pre-define in project file,,FALSE
,,f5a623eb6,"Merge #15429: Update assumevalid, minimumchainwork, and getchaintxstats to height 563378",,FALSE
,,29e82e460,"Merge #15250: Use RdSeed when available, and reduce RdRand load",,FALSE
,,6ba3f1fdf,Merge #15397: Remove manual byte editing in wallet_tx_clone func test,,FALSE
,,f78cd3dd5,Merge #15348: doc: Add separate productivity notes document,,FALSE
,,904308dca,Merge #15433: Use a single wallet batch for UpgradeKeyMetadata,,FALSE
,,3e4fd4075,"Merge #15415: [test] functional: allow custom cwd, use tmpdir as default",,FALSE
,,38429c4b6,Merge #15404: [test] Remove -txindex to start nodes,,FALSE
,,f9775a865,Merge #15439: tests: remove byte.hex() to keep compatibility,,FALSE
,P_Staged (merged to Pasta local repo),3e1ca1348,Merge #15278: Improve PID file error handling,,FALSE
,,4d126f289,Merge #15416: doc: update FreeBSD build guide for 12.0,,FALSE
,,b853746d4,Merge #15222: docs: Add info about factors that affect dependency list,,FALSE
,,a83aedca1,Merge #13676: Explain that mempool memory is added to -dbcache,,FALSE
Done (Merged to dashpay),,a094b5433,Merge #15273: docs: Slight tweak to the verify-commits script directions,,FALSE
,,77fcf252f,Merge #15458: refactor: Drop redundant wallet reference,,FALSE
,,169dced9a,Merge #15408: Remove unused TransactionError constants,,FALSE
,P_Staged (merged to Pasta local repo),f3f9c1de1,Merge #15435: rpc: Add missing #include,,FALSE
,,1a8a5ede9,Merge #15401: rpc: Actually throw help when passed invalid number of params,,FALSE
,,b4fc5257b,Merge #15456: Enable PID file creation on WIN,,FALSE
,,8f470ecc5,Merge #15419: qa: Always refresh cache to be out of ibd,,FALSE
,,d88f7f876,Merge #15471: rpc/gui: Remove 'Unknown block versions being mined' warning,,FALSE
,,6f43ed4c5,Merge #15462: gui: Fix async open wallet call order,,FALSE
,,a4f9c024c,Merge #15468: wallet: Use fsbridge::ifstream to fix Windows path issue,,FALSE
,,a0d4e79b4,Merge #15477: doc: Remove misleading hint in getrawtransaction,,FALSE
,,20268c6d7,Merge #15489: doc: Update release process for snap package,,FALSE
,,29c24b05f,Merge #15503: msvc: Use a single file to specify the include path,,FALSE
,,e8612adc5,Merge #15507: test: Bump timeout on tests that timeout on windows,,FALSE
,,a6d7026a4,Merge #15497: rpc: Consistent range arguments in scantxoutset/importmulti/deriveaddresses,,FALSE
,,dc251de6a,Merge #15506: appveyor: fix cache issue and reduce dependencies build time,,FALSE
,,f9dbb319d,"Merge #15485: add rpc_misc.py, mv test getmemoryinfo, add test mallocinfo",,FALSE
,,37f236acc,Merge #15510: [rpc] deriveaddresses: add range to CRPCConvertParam,,FALSE
DNM (Did Not Merge),,742f7dd97,build: Bump version to 0.18.0,,FALSE
,,b702e3757,doc: Merge release notes fragments,,FALSE
,,7630301c1,Merge #15524: [0.18] doc: Remove ppa from linux build instructions,,FALSE
DNM (Did Not Merge),,6a178e526,build: set RC1,,FALSE
,,71ac4ebe4,doc: Remove pr release notes file in wrong dir,,FALSE
,,0fd363286,Merge #15552: 0.18: Granular invalidateblock and RewindBlockIndex,,FALSE
,,f810f14cf,gitian: Improve error handling,,FALSE
,,561b00a02,[addrman] Improve tried table collision logging,,FALSE
,,487f0c3dc,[net] feeler connections can be made to outbound peers in same netgroup,,FALSE
,,333be7aab,[addrman] Ensure collisions eventually get resolved,,FALSE
,,b80dedb59,[addrman] Improve collision logging and address nits,,FALSE
,,936ef73fa,qt: periodic translations update,,FALSE
,,021a9ad6f,build: use full version string in setup.exe,,FALSE
,,20fd64fe1,doc: correct analysepsbt rpc doc,,FALSE
,,2edd0c40c,rpc: return a number for estimated_feerate in analyzepsbt,,FALSE
,,232ef630e,Fix overflow bug in analyzepsbt fee: CAmount instead of int,,FALSE
,,a01925c15,doc: Pre-rc2 translations update,,FALSE
,,ef27a060a,wallet: Log and ignore errors in ListWalletDir and IsBerkeleyBtree,,FALSE
DNM (Did Not Merge),,85f175516,build: bump to rc2,,FALSE
DNM (Did Not Merge),,889af0eaa,doc: Update manpages,,FALSE
,,d3a038200,Merge #15602: 0.18: [p2p] Enable reject messages by default,,FALSE
,,238ef3369,Do not relay banned IP addresses,,FALSE
,,b02224288,Merge #15641: Backport #15614 to 0.18: gui: Defer removeAndDeleteWallet when no modal widget is active,,FALSE
,,7eab2db84,Merge #15647: [rpc] Remove deprecated functionality message from validateaddress help,,FALSE
DNM (Did Not Merge),,09a05e86d,qt: Translations update pre-rc3,,FALSE
DNM (Did Not Merge),,f14a0aa99,build: Bump to rc3,,FALSE
DNM (Did Not Merge),,dcd96b84c,release: Update the Windows Codesigning certificate,,FALSE
DNM (Did Not Merge),,7bcf90cb0,doc: Update manpages for changes since rc2,,FALSE
,,32ec90085,Merge #15691: 0.18: rc3 backports,,FALSE
,,164082c82,Merge #15775: [0.18] Doc Backports,,FALSE
,,f42ed1442,Merge #15790: [0.18] backport #15754,,FALSE
,,fa3993bfe,Merge #15800: Backport: [rpc] Remove the addresses field from the getaddressinfo return object,,FALSE
,,e57462c6b,Merge #15803: [0.18] Backport 15749: importmulti only imports origin info for PKH outputs,,FALSE
,,e753cbd64,Merge #15818: [0.18] doc backports,,FALSE
,,55462077f,GUI: Options: Set the range of pruning size before loading its value,,FALSE
,,a58d80d1b,GUI: Options: Remove the upper-bound limit from pruning size setting,,FALSE
,,607b1b749,Merge #15839: [0.18] Revert GetData randomization change (#14897),,FALSE
DNM (Did Not Merge),,a4fc2fbb1,gui: Pre-rc4 translations update,,FALSE
,,438483983,doc: Move release notes from wiki,,FALSE
DNM (Did Not Merge),,379f71ea4,build: Bump version to rc4,,FALSE
,,825ecb575,Merge #15852: doc: 0.18: Remove TODO from release notes,,FALSE
DNM (Did Not Merge),,2472733a2,build: Bump version to -final,,FALSE
DNM (Did Not Merge),,be92be564,doc: Clean out release notes post-0.18.0,,FALSE
,,9c29bc71d,"Merge #16189: 0.18: Backport ""Add -ignorepartialspends to list of ignored wallet options""",,FALSE
,,629c7b029,Merge #16035: 0.18.1: Backports,,FALSE
,,1fb747a80,Merge #16342: 0.18 backport: report error when missing redeemScript/witnessScript,,FALSE
,,410774ab8,"Merge #16359: 0.18: Backport ""qt: Assert QMetaObject::invokeMethod result""",,FALSE
,,3f7616008,Merge #16406: 0.18: fix: tor: Call event_base_loopbreak from the event's callback,,FALSE
,,063c8ce7a,net: Make poll in InterruptibleRecv only filter for POLLIN events. poll should block until there is data to be read or the timeout expires.,,FALSE
DNM (Did Not Merge),,641b2ffb4,qt: pre-rc1 translations update,,FALSE
DNM (Did Not Merge),,aa2d12a59,build: Bump version to 0.18.1rc1,,FALSE
DNM (Did Not Merge),,a6cba1983,doc: Update manpages for rc1,,FALSE
DNM (Did Not Merge),,784e21861,doc: Update release notes for rc1,,FALSE
,,673919caf,Merge #16532: [0.18] Doc: remove old release notes about systemd and riscv changes,,FALSE
DNM (Did Not Merge),,bfa7183c4,build: set CLIENT_VERSION_RC to 0 pre-final,,FALSE
DNM (Did Not Merge),,fa27a0760,doc: Bump manpages pre-final,,FALSE
DNM (Did Not Merge),,bbc297008,doc: Clean out release notes post-0.18.1,,FALSE
,,43cf76b19,"Merge #16610: [0.18] travis: Bump timeout from 50 minutes to 90, caching fixes",,FALSE
,,00ffe5aca,Merge #16608: [0.18] Backport #15911: Use wallet RBF default for walletcreatefundedpsbt,,FALSE
,,,,,FALSE
